Date,Open,High,Low,Close,Adj Close,Volume
2015-10-01,10.752331,10.752331,8.555368,8.555368,7.585121,11572500
2015-11-01,8.712294,8.816911,7.625437,8.636737,7.657262,708273800
2015-12-01,8.648361,9.229568,8.061342,8.834348,7.832462,414896300
2016-01-01,8.700669,8.863408,6.756532,7.997409,7.134799,472402200
2016-02-01,7.945101,8.119463,6.983203,7.712618,6.880727,362085900
2016-03-01,7.799799,10.508224,7.608000,10.304801,9.193314,492636100
2016-04-01,10.235057,10.778485,9.595729,9.682910,8.691772,277345100
2016-05-01,9.682910,10.752331,8.938965,10.734895,9.636076,418775000
2016-06-01,10.641901,11.536961,9.860178,10.618653,9.531736,497362300
2016-07-01,10.734895,12.728435,10.415231,12.216972,11.023295,322315900
2016-08-01,12.286717,12.902797,11.990302,12.484327,11.264528,321107200
2016-09-01,12.455267,13.675802,11.990302,13.222461,11.930543,461032800
2016-10-01,13.129468,13.327078,12.263469,13.059723,11.783706,371682500
2016-11-01,13.030663,13.890849,12.507576,13.832728,12.564749,495754000
2016-12-01,13.821104,14.408123,13.385199,13.449131,12.216314,346773400
2017-01-01,13.478191,13.780419,12.693563,13.181776,12.028352,311029600
2017-02-01,13.210836,14.460432,12.786555,13.263145,12.102599,373406700
2017-03-01,13.373574,13.948970,12.798180,13.774608,12.569306,456187200
2017-04-01,13.964314,14.569433,13.429015,14.453064,13.254664,356219500
2017-05-01,14.499612,14.864236,14.328938,14.592708,13.382730,365303800
2017-06-01,14.235842,14.251358,12.699767,12.870442,11.803268,407293400
2017-07-01,12.932506,14.041893,12.723042,13.584174,12.519559,264971400
2017-08-01,13.615206,14.072925,13.242824,14.010861,12.912806,216461700
2017-09-01,14.130000,15.120000,12.970000,13.520000,12.460416,446404800
2017-10-01,14.680000,15.060000,13.800000,13.920000,12.956022,225820600
2017-11-01,13.940000,14.310000,12.815000,13.950000,12.983947,277397900
2017-12-01,13.900000,14.930000,13.750000,14.360000,13.365552,184074300
2018-01-01,14.430000,17.065001,14.380000,16.400000,15.343206,225785000
2018-02-01,16.400000,19.129999,14.655000,18.590000,17.392086,298266500
2018-03-01,18.700001,19.475000,17.405001,17.540001,16.409748,261937000
2018-04-01,17.480000,17.879999,16.610001,17.049999,16.014303,242346600
2018-05-01,16.990000,17.820000,15.120000,15.240000,14.314252,296193200
2018-06-01,15.330000,16.180000,14.475000,14.610000,13.722520,263079600
2018-07-01,14.500000,16.155001,14.460000,15.440000,14.604664,161219000
2018-08-01,15.420000,17.590000,15.320000,16.530001,15.635695,223515300
2018-09-01,16.420000,17.270000,16.160000,16.309999,15.427594,204251200
2018-10-01,16.370001,17.020000,14.360000,15.250000,14.524517,217893400
2018-11-01,15.240000,16.518999,14.405000,15.000000,14.286409,237274600
2018-12-01,15.260000,16.260000,12.087000,13.210000,12.581565,276520300
2019-01-01,12.950000,15.860000,12.930000,15.590000,14.963884,232053500
2019-02-01,15.690000,16.969999,15.565000,16.379999,15.722155,201758800
2019-03-01,16.540001,16.540001,15.050000,15.430000,14.810310,268163900
2019-04-01,15.550000,16.709999,15.530000,15.810000,15.283253,177248500
2019-05-01,15.950000,16.070000,13.590000,13.720000,13.262886,241478400
2019-06-01,13.740000,15.220000,13.550000,14.950000,14.451905,186795600
2019-07-01,15.240000,15.485000,14.230000,14.370000,14.001691,169674700
2019-08-01,14.330000,14.709000,12.520000,13.820000,13.465789,234292100
2019-09-01,13.670000,15.455000,13.375000,15.170000,14.781188,211517800
2019-10-01,15.310000,16.545000,13.820000,16.410000,16.110640,184619500
2019-11-01,16.100000,17.590000,15.750000,15.830000,15.541220,190627600
2019-12-01,15.830000,16.450001,15.365000,15.860000,15.570672,168691500
2020-01-01,16.000000,16.180000,13.810000,13.930000,13.779946,195572100
2020-02-01,14.060000,15.180000,12.060000,12.790000,12.652226,173197800
2020-03-01,12.790000,13.330000,7.430000,9.710000,9.605404,343920600
2020-04-01,9.160000,9.890000,9.090000,9.300000,9.300000,26569500
