Date,Open,High,Low,Close,Adj Close,Volume
2015-04-01,186.910004,189.910004,176.990005,178.070007,177.820084,6878700
2015-05-01,178.190002,183.960007,175.479996,181.770004,181.514893,5631700
2015-06-01,182.039993,186.369995,170.500000,177.970001,177.720200,10103600
2015-07-01,178.720001,179.970001,171.149994,177.000000,176.751602,7686600
2015-08-01,177.330002,179.750000,149.720001,162.419998,162.220047,7382500
2015-09-01,159.669998,164.539993,142.110001,148.860001,148.676758,14747800
2015-10-01,148.570007,152.600006,136.750000,152.360001,152.172455,13842000
2015-11-01,152.669998,155.179993,141.839996,146.250000,146.069962,8401400
2015-12-01,146.339996,150.479996,121.010002,134.199997,134.034805,17336500
2016-01-01,132.460007,133.300003,119.279999,131.149994,130.988556,9822600
2016-02-01,129.000000,145.500000,123.800003,142.960007,142.819427,9514100
2016-03-01,143.960007,156.309998,141.509995,153.970001,153.818573,11301800
2016-04-01,153.570007,161.169998,152.500000,153.080002,152.929489,6741400
2016-05-01,152.770004,164.830002,152.089996,162.809998,162.649918,7432200
2016-06-01,162.910004,173.500000,159.809998,171.570007,171.401321,11511400
2016-07-01,172.729996,183.490005,172.500000,182.470001,182.290588,6305500
2016-08-01,182.399994,189.979996,179.509995,185.919998,185.768631,5532100
2016-09-01,185.389999,190.990005,175.020004,179.259995,179.114075,22226100
2016-10-01,177.630005,182.429993,174.509995,176.039993,175.896667,8373300
2016-11-01,175.070007,184.690002,162.699997,164.490005,164.356079,11527900
2016-12-01,164.729996,178.490005,158.729996,174.929993,174.787567,13058300
2017-01-01,175.679993,184.750000,174.050003,184.610001,184.459702,8937800
2017-02-01,184.000000,200.050003,183.169998,199.139999,199.010498,7493400
2017-03-01,200.000000,202.699997,191.639999,199.889999,199.759995,9657600
2017-04-01,199.779999,203.479996,194.289993,200.330002,200.199753,6097100
2017-05-01,200.789993,219.800003,199.479996,218.750000,218.607727,8397000
2017-06-01,219.199997,248.500000,215.240005,239.419998,239.264313,11375800
2017-07-01,239.419998,256.390015,234.550003,243.869995,243.711411,8031400
2017-08-01,245.130005,251.470001,239.179993,250.830002,250.696579,8060000
2017-09-01,245.000000,254.479996,230.690002,237.110001,236.983887,12775600
2017-10-01,237.899994,245.389999,233.369995,240.259995,240.132217,9475800
2017-11-01,240.539993,246.580002,225.710007,241.179993,241.051712,6746400
2017-12-01,241.600006,241.949997,217.869995,217.880005,217.764130,10596800
2018-01-01,217.919998,247.710007,217.119995,244.669998,244.539886,10083800
2018-02-01,243.350006,245.369995,219.080002,230.520004,230.426117,8202700
2018-03-01,230.289993,260.260010,218.119995,228.809998,228.716827,12341200
2018-04-01,228.009995,232.429993,216.470001,228.710007,228.616852,8209200
2018-05-01,228.820007,236.910004,222.139999,226.309998,226.217804,7214700
2018-06-01,227.619995,245.000000,221.500000,235.449997,235.354095,11971300
2018-07-01,233.570007,261.709991,232.139999,260.500000,260.393921,7525900
2018-08-01,259.140015,266.989990,246.300003,255.779999,255.706757,6930500
2018-09-01,255.779999,277.920013,251.949997,277.149994,277.070618,6141800
2018-10-01,277.309998,280.100006,243.850006,258.309998,258.236053,5961400
2018-11-01,259.679993,281.750000,250.460007,278.829987,278.750153,6367600
2018-12-01,279.929993,283.179993,228.649994,254.500000,254.427139,10353000
2019-01-01,251.539993,279.779999,241.720001,278.760010,278.680206,7875400
2019-02-01,281.920013,295.359985,270.540009,285.989990,285.940186,6563000
2019-03-01,287.179993,299.000000,278.850006,296.170013,296.118439,8639700
2019-04-01,298.000000,302.359985,278.500000,289.920013,289.869507,7521600
2019-05-01,289.760010,297.959991,279.029999,297.790009,297.738129,5576100
2019-06-01,298.609985,336.890015,296.820007,336.890015,336.831329,6322600
2019-07-01,339.380005,343.329987,326.899994,337.399994,337.341248,5497900
2019-08-01,336.809998,344.320007,295.250000,309.750000,309.724091,6510500
2019-09-01,308.779999,309.869995,290.859985,297.000000,296.975159,7083800
2019-10-01,297.540009,298.989990,280.239990,291.000000,290.975647,6979100
2019-11-01,292.380005,318.250000,288.700012,313.089996,313.063782,4941700
2019-12-01,313.529999,322.700012,301.160004,321.290009,321.263123,6422400
2020-01-01,323.220001,365.679993,318.260010,346.890015,346.860992,6639300
2020-02-01,348.869995,360.000000,311.000000,324.570007,324.570007,4647700
2020-03-01,328.029999,345.059998,236.679993,275.670013,275.670013,10106000
2020-04-01,268.799988,288.000000,264.010010,279.679993,279.679993,1048200
